RBP	variable	value
CPSF4	hsa-let-7b	0
NUDT21	hsa-let-7b	9.52481924360401
CPSF6	hsa-let-7b	1.3854070457844
CPSF7	hsa-let-7b	11.1231203007519
CSTF2	hsa-let-7b	0
CSTF3	hsa-let-7b	0
FIP1L1	hsa-let-7b	1.73913043478261
WDR33	hsa-let-7b	0
SYMPK	hsa-let-7b	0.323624595469256
EPRS	hsa-let-7b	0.205452898134107
RARS	hsa-let-7b	0.106318347509113
IARS	hsa-let-7b	0.072893887326877
LARS	hsa-let-7b	0
DARS	hsa-let-7b	1.07584740095989
QARS	hsa-let-7b	0.079415501905972
MARS	hsa-let-7b	0.0975881778893071
KARS	hsa-let-7b	0.101936799184506
AIMP1	hsa-let-7b	0.414593698175788
AIMP2	hsa-let-7b	0.662251655629139
ZNF385A	hsa-let-7b	0
LARP7	hsa-let-7b	1.26187201834672
DZIP3	hsa-let-7b	0
TIAL1	hsa-let-7b	0
MYEF2	hsa-let-7b	7.56540854902606
RBFOX2	hsa-let-7b	0.509538152610442
KNOP1	hsa-let-7b	1.84080095162569
DHX37	hsa-let-7b	0.217391304347826
DDX21	hsa-let-7b	1.55449193150336
LRPPRC	hsa-let-7b	0.225169180698991
RBM45	hsa-let-7b	0
RBMS1	hsa-let-7b	0
RBMS2	hsa-let-7b	0
HARS2	hsa-let-7b	0
SUGP2	hsa-let-7b	0
MATR3	hsa-let-7b	1.0212888775765
YBX3	hsa-let-7b	5.14490469703864
YBX1	hsa-let-7b	1.94827781332989
YBX2	hsa-let-7b	0.933706816059757
C1QBP	hsa-let-7b	0.609680421967111
PTBP1	hsa-let-7b	0.828441857909215
PTBP3	hsa-let-7b	0
FAM98A	hsa-let-7b	0.538992627837029
FAM98B	hsa-let-7b	0
MTERF3	hsa-let-7b	0
PTCD3	hsa-let-7b	0
TRIM56	hsa-let-7b	0
PDCD11	hsa-let-7b	3.45252482067275
UPF1	hsa-let-7b	1.20625734309712
NOL6	hsa-let-7b	4.7120517589827
ERAL1	hsa-let-7b	6.29032258064516
UTP20	hsa-let-7b	1.79953624822299
QKI	hsa-let-7b	0
PUF60	hsa-let-7b	0.245098039215686
LSM10	hsa-let-7b	0
LSM11	hsa-let-7b	0
CASC3	hsa-let-7b	0
NONO	hsa-let-7b	5.20428295604454
SFPQ	hsa-let-7b	3.99637304426957
ZNF106	hsa-let-7b	0
DDX49	hsa-let-7b	0
CELF2	hsa-let-7b	0
CELF1	hsa-let-7b	0.14903129657228
PIP5K1A	hsa-let-7b	0
EIF2AK2	hsa-let-7b	0.444443547867063
LARP6	hsa-let-7b	0
ZC3H10	hsa-let-7b	0
C9ORF114	hsa-let-7b	2.86339522546419
SF1	hsa-let-7b	0
PUM1	hsa-let-7b	0
PUM2	hsa-let-7b	0.422535211267606
ELAC1	hsa-let-7b	0
IGF2BP1	hsa-let-7b	1.41203162837723
IGF2BP2	hsa-let-7b	0.34838104715248
IGF2BP3	hsa-let-7b	1.20822744773155
PGAM5	hsa-let-7b	1.63478260869565
CSTF1	hsa-let-7b	0
LCORL	hsa-let-7b	0
NOL4L	hsa-let-7b	0
LIN28A	hsa-let-7c	2.615518744551
LIN28B	hsa-let-7c	5.98760669935047
ZCCHC11	hsa-let-7c	13.796837773446
ZCCHC6	hsa-let-7c	7.64676240866717
HNRNPL	hsa-let-7c	1.01743738737974
STRBP	hsa-let-7c	0.796542508203931
NUDT16L1	hsa-let-7c	4.14774405268131
GRSF1	hsa-let-7c	0.640204865556978
HNRNPF	hsa-let-7c	3.00536121215573
HNRNPH1	hsa-let-7c	2.55972707269409
HNRNPH2	hsa-let-7c	2.91118816858441
HNRNPH3	hsa-let-7c	4.68052746752825
ADARB1	hsa-let-7c	0.634056448947814
ESRP1	hsa-let-7c	0.469483568075117
TRMT10C	hsa-let-7c	0
RBM4	hsa-let-7c	3.33956712761565
RBM4B	hsa-let-7c	4.16666666666667
RBM12B	hsa-let-7c	7.26495726495726
SLTM	hsa-let-7c	0
SAFB	hsa-let-7c	0
FUS	hsa-let-7c	3.20552101949983
TAF15	hsa-let-7c	2.09880267344263
RBM14	hsa-let-7c	3.84323873092472
DDX1	hsa-let-7c	1.77557570150484
APOBEC3B	hsa-let-7c	8.02947743246251
RTCB	hsa-let-7c	1.33287042016942
DDX23	hsa-let-7c	0
RBM47	hsa-let-7c	0
PRMT1	hsa-let-7c	0
RBM6	hsa-let-7c	0
SUGP1	hsa-let-7c	0
PLRG1	hsa-let-7c	0
CDC5L	hsa-let-7c	0
CDC40	hsa-let-7c	0
SF3A1	hsa-let-7c	0.327868852459016
SF3A3	hsa-let-7c	0
SF3B1	hsa-let-7c	0.986523290985427
SF3B2	hsa-let-7c	1.61655964867887
SF3B3	hsa-let-7c	1.19961135908308
SF3B4	hsa-let-7c	0.9125
SF3B5	hsa-let-7c	0
U2SURP	hsa-let-7c	1.16697481407044
RBM10	hsa-let-7c	0
CHERP	hsa-let-7c	2.02020202020202
CCAR1	hsa-let-7c	0
RBM17	hsa-let-7c	0
RBM5	hsa-let-7c	0
AQR	hsa-let-7c	0
XAB2	hsa-let-7c	0
PAXBP1	hsa-let-7c	0
PURA	hsa-let-7c	1.24223602484472
PURB	hsa-let-7c	0
PLOD1	hsa-let-7c	4.11753590325019
HNRNPA0	hsa-let-7c	2.81392411701895
HNRNPA1	hsa-let-7c	3.27393248705648
HNRNPA2B1	hsa-let-7c	3.14860058888683
HNRNPA3	hsa-let-7c	3.60088567351655
HNRNPK	hsa-let-7c	1.68050561226758
KIN	hsa-let-7c	0
TRIM71	hsa-let-7c	0
G3BP2	hsa-let-7c	0.142585551330798
ZC3H7A	hsa-let-7c	0
ZC3H7B	hsa-let-7c	0
XRN1	hsa-let-7c	0
TRIM25	hsa-let-7c	0
ATXN2L	hsa-let-7c	0.220588235294118
ATXN2	hsa-let-7c	0
NUFIP2	hsa-let-7c	0.586080586080586
TTC3	hsa-let-7c	0
PAPD4	hsa-let-7c	4.28725456815344
ZC3H11A	hsa-let-7c	0
HNRNPM	hsa-let-7c	1.41472440985517
ZNF346	hsa-let-7c	0.120675784392599
RTCA	hsa-let-7c	0.33167495854063
DHX36	hsa-let-7c	2.19223487594098
USP36	hsa-let-7c	0
PATL1	hsa-let-7c	0
EDC3	hsa-let-7c	0
EDC4	hsa-let-7c	0.493827160493827
DCP1A	hsa-let-7c	0
DCP1B	hsa-let-7c	0
DCP2	hsa-let-7c	0
DDX3X	hsa-let-7c	2.09692033217375
DDX3Y	hsa-let-7c	0
HNRNPR	hsa-let-7c	1.73545036109161
SYNCRIP	hsa-let-7c	1.4731023733989
ZFR	hsa-let-7c	0.163398692810458
TRMT1L	hsa-let-7c	0
MSI1	hsa-let-7c	1.5015015015015
MSI2	hsa-let-7c	6.38917814450595
TRIM26	hsa-let-7c	0
SART3	hsa-let-7c	0.631578947368421
RBBP6	hsa-let-7c	0
CRTAP	hsa-let-7c	0
P3H1	hsa-let-7c	0
TRA2A	hsa-let-7c	4.48820560706107
TRA2B	hsa-let-7c	1.21350230623674
WWP1	hsa-let-7c	0
WWP2	hsa-let-7c	0
CPSF1	hsa-let-7c	1.18917785234899
CPSF2	hsa-let-7c	0
CPSF3	hsa-let-7c	0
CPSF4	hsa-let-7c	0
NUDT21	hsa-let-7c	3.05971035137702
CPSF6	hsa-let-7c	0.974025974025974
CPSF7	hsa-let-7c	0
CSTF2	hsa-let-7c	0
CSTF3	hsa-let-7c	0
FIP1L1	hsa-let-7c	0
WDR33	hsa-let-7c	0
SYMPK	hsa-let-7c	0
EPRS	hsa-let-7c	1.59004804490788
RARS	hsa-let-7c	0.345606150960415
IARS	hsa-let-7c	2.70153672215528
LARS	hsa-let-7c	2.5
DARS	hsa-let-7c	1.11368412360726
QARS	hsa-let-7c	0.0476493011435832
MARS	hsa-let-7c	0.111529346159208
KARS	hsa-let-7c	0.0764525993883792
AIMP1	hsa-let-7c	0.165837479270315
AIMP2	hsa-let-7c	0.22075055187638
ZNF385A	hsa-let-7c	0
LARP7	hsa-let-7c	1.22507111698446
DZIP3	hsa-let-7c	0
TIAL1	hsa-let-7c	0
MYEF2	hsa-let-7c	0
RBFOX2	hsa-let-7c	0.602409638554217
KNOP1	hsa-let-7c	0.206185567010309
DHX37	hsa-let-7c	0
DDX21	hsa-let-7c	1.40389376389821
LRPPRC	hsa-let-7c	0.780251935336126
RBM45	hsa-let-7c	0
RBMS1	hsa-let-7c	0
RBMS2	hsa-let-7c	0.8
HARS2	hsa-let-7c	0
SUGP2	hsa-let-7c	0.462962962962963
MATR3	hsa-let-7c	0.979701859387366
YBX3	hsa-let-7c	2.22446165268773
YBX1	hsa-let-7c	2.02113947699469
YBX2	hsa-let-7c	0.746965452847806
C1QBP	hsa-let-7c	1.7406448428225
PTBP1	hsa-let-7c	0.938313624365173
PTBP3	hsa-let-7c	0.0574712643678161
FAM98A	hsa-let-7c	1.32568869904991
FAM98B	hsa-let-7c	0
MTERF3	hsa-let-7c	0
PTCD3	hsa-let-7c	0
TRIM56	hsa-let-7c	0
PDCD11	hsa-let-7c	1.67546332730686
UPF1	hsa-let-7c	1.03355332694846
NOL6	hsa-let-7c	0.871541501976285
ERAL1	hsa-let-7c	0.460829493087558
UTP20	hsa-let-7c	1.05361079904539
QKI	hsa-let-7c	0
PUF60	hsa-let-7c	0.163398692810457
LSM10	hsa-let-7c	0
LSM11	hsa-let-7c	0
CASC3	hsa-let-7c	0
NONO	hsa-let-7c	2.00482344678388
SFPQ	hsa-let-7c	2.63258287602989
ZNF106	hsa-let-7c	0
DDX49	hsa-let-7c	0
CELF2	hsa-let-7c	0
CELF1	hsa-let-7c	0
PIP5K1A	hsa-let-7c	0
EIF2AK2	hsa-let-7c	0.434967817078256
LARP6	hsa-let-7c	0
ZC3H10	hsa-let-7c	0
C9ORF114	hsa-let-7c	2.78829375858873
SF1	hsa-let-7c	0
PUM1	hsa-let-7c	0
PUM2	hsa-let-7c	0
ELAC1	hsa-let-7c	0
IGF2BP1	hsa-let-7c	0.629804344980322
IGF2BP2	hsa-let-7c	2.16670924455305
IGF2BP3	hsa-let-7c	0.972410592518531
PGAM5	hsa-let-7c	0
CSTF1	hsa-let-7c	0
LCORL	hsa-let-7c	0
NOL4L	hsa-let-7c	0
LIN28A	hsa-let-7d	4.1848299912816
LIN28B	hsa-let-7d	10.6163261412372
ZCCHC11	hsa-let-7d	1.02880658436214
ZCCHC6	hsa-let-7d	16.6887125220459
HNRNPL	hsa-let-7d	1.2161709368452
STRBP	hsa-let-7d	0
NUDT16L1	hsa-let-7d	1.39949178641971
GRSF1	hsa-let-7d	10.721221808606
HNRNPF	hsa-let-7d	3.52995004272115
HNRNPH1	hsa-let-7d	2.96912870750932
HNRNPH2	hsa-let-7d	5.29553327432328
HNRNPH3	hsa-let-7d	6.92071040279522
ADARB1	hsa-let-7d	0
ESRP1	hsa-let-7d	0.469483568075117
TRMT10C	hsa-let-7d	0
RBM4	hsa-let-7d	2.01105312749148
RBM4B	hsa-let-7d	6.66666666666667
RBM12B	hsa-let-7d	62.1652421652422
SLTM	hsa-let-7d	100
SAFB	hsa-let-7d	73.2142857142857
FUS	hsa-let-7d	20.2804490259443
TAF15	hsa-let-7d	14.6440424421513
RBM14	hsa-let-7d	21.4078292188126
DDX1	hsa-let-7d	7.15923035351226
APOBEC3B	hsa-let-7d	34.882004315318
RTCB	hsa-let-7d	8.47339015942839
DDX23	hsa-let-7d	0
RBM47	hsa-let-7d	0
PRMT1	hsa-let-7d	0.550964187327824
RBM6	hsa-let-7d	40.7518796992481
SUGP1	hsa-let-7d	0
PLRG1	hsa-let-7d	0
CDC5L	hsa-let-7d	0.766283524904214
CDC40	hsa-let-7d	0
SF3A1	hsa-let-7d	1.44418423106948
SF3A3	hsa-let-7d	0
SF3B1	hsa-let-7d	2.32880784958702
SF3B2	hsa-let-7d	1.65336839015763
SF3B3	hsa-let-7d	2.62396784403148
SF3B4	hsa-let-7d	0.9125
SF3B5	hsa-let-7d	0
U2SURP	hsa-let-7d	5.60318207518776
RBM10	hsa-let-7d	0.606060606060606
CHERP	hsa-let-7d	4.7979797979798
CCAR1	hsa-let-7d	0
RBM17	hsa-let-7d	0
RBM5	hsa-let-7d	3.03030303030303
AQR	hsa-let-7d	3.33333333333333
XAB2	hsa-let-7d	0
PAXBP1	hsa-let-7d	0
PURA	hsa-let-7d	0.498338870431894
PURB	hsa-let-7d	0
PLOD1	hsa-let-7d	2.35507246376812
HNRNPA0	hsa-let-7d	1.86621884323777
HNRNPA1	hsa-let-7d	3.15090748329187
HNRNPA2B1	hsa-let-7d	3.51012480302531
HNRNPA3	hsa-let-7d	4.73515378891112
HNRNPK	hsa-let-7d	1.63268609876285
KIN	hsa-let-7d	0
TRIM71	hsa-let-7d	0
G3BP2	hsa-let-7d	1.19544552818648
ZC3H7A	hsa-let-7d	0
ZC3H7B	hsa-let-7d	0
XRN1	hsa-let-7d	0
TRIM25	hsa-let-7d	0
ATXN2L	hsa-let-7d	2.01492135315665
ATXN2	hsa-let-7d	0
NUFIP2	hsa-let-7d	1.04973326449837
TTC3	hsa-let-7d	0
PAPD4	hsa-let-7d	0
ZC3H11A	hsa-let-7d	0
HNRNPM	hsa-let-7d	2.82018855946348
ZNF346	hsa-let-7d	0.750235981308797
RTCA	hsa-let-7d	0
DHX36	hsa-let-7d	3.59099161322804
USP36	hsa-let-7d	0
PATL1	hsa-let-7d	0
EDC3	hsa-let-7d	0
EDC4	hsa-let-7d	0.493827160493827
DCP1A	hsa-let-7d	0
DCP1B	hsa-let-7d	0
DCP2	hsa-let-7d	0
DDX3X	hsa-let-7d	4.95744098556517
DDX3Y	hsa-let-7d	17.6332916796834
HNRNPR	hsa-let-7d	2.1666026993439
SYNCRIP	hsa-let-7d	1.49091794884325
ZFR	hsa-let-7d	1.20592188488299
TRMT1L	hsa-let-7d	0
MSI1	hsa-let-7d	1.5015015015015
MSI2	hsa-let-7d	1.11113733976796
TRIM26	hsa-let-7d	0
SART3	hsa-let-7d	0.210526315789474
RBBP6	hsa-let-7d	0
CRTAP	hsa-let-7d	0
P3H1	hsa-let-7d	0
TRA2A	hsa-let-7d	1.29799979848547
TRA2B	hsa-let-7d	1.66810189357777
WWP1	hsa-let-7d	0
WWP2	hsa-let-7d	0
CPSF1	hsa-let-7d	0
CPSF2	hsa-let-7d	0
CPSF3	hsa-let-7d	0
CPSF4	hsa-let-7d	0
NUDT21	hsa-let-7d	0.115740740740741
CPSF6	hsa-let-7d	2.27272727272727
CPSF7	hsa-let-7d	0
CSTF2	hsa-let-7d	0
CSTF3	hsa-let-7d	0
FIP1L1	hsa-let-7d	0
WDR33	hsa-let-7d	0
SYMPK	hsa-let-7d	1.13903166444571
EPRS	hsa-let-7d	0.486696653968346
RARS	hsa-let-7d	0.529966129161047
IARS	hsa-let-7d	0.162703885748949
LARS	hsa-let-7d	4.7970297029703
DARS	hsa-let-7d	0.565437052134573
QARS	hsa-let-7d	12.5635324015248
MARS	hsa-let-7d	1.55118732283099
KARS	hsa-let-7d	3.7037037037037
AIMP1	hsa-let-7d	0.165837479270315
AIMP2	hsa-let-7d	0
ZNF385A	hsa-let-7d	0
LARP7	hsa-let-7d	0.594471333842307
DZIP3	hsa-let-7d	0
TIAL1	hsa-let-7d	0
MYEF2	hsa-let-7d	0.95797072117655
RBFOX2	hsa-let-7d	0
KNOP1	hsa-let-7d	0.206185567010309
DHX37	hsa-let-7d	0.434782608695652
DDX21	hsa-let-7d	2.42170551147111
LRPPRC	hsa-let-7d	0.648469875618886
RBM45	hsa-let-7d	0
RBMS1	hsa-let-7d	0
RBMS2	hsa-let-7d	0
HARS2	hsa-let-7d	0
SUGP2	hsa-let-7d	0.387596899224806
MATR3	hsa-let-7d	1.24052673512436
YBX3	hsa-let-7d	1.180041042236
YBX1	hsa-let-7d	1.74191016010448
YBX2	hsa-let-7d	0.746965452847806
C1QBP	hsa-let-7d	0.957274004854812
PTBP1	hsa-let-7d	0.930948023782906
PTBP3	hsa-let-7d	0
FAM98A	hsa-let-7d	11.7751918224313
FAM98B	hsa-let-7d	0
MTERF3	hsa-let-7d	0
PTCD3	hsa-let-7d	0
TRIM56	hsa-let-7d	0
PDCD11	hsa-let-7d	1.99612549107934
UPF1	hsa-let-7d	12.3330208274052
NOL6	hsa-let-7d	1.47779973649539
ERAL1	hsa-let-7d	0.460829493087558
UTP20	hsa-let-7d	1.28860076663298
QKI	hsa-let-7d	0
PUF60	hsa-let-7d	0.163398692810457
LSM10	hsa-let-7d	0
LSM11	hsa-let-7d	0
CASC3	hsa-let-7d	0
NONO	hsa-let-7d	6.32289653629688
SFPQ	hsa-let-7d	6.13433983400563
ZNF106	hsa-let-7d	0
DDX49	hsa-let-7d	0
CELF2	hsa-let-7d	0
CELF1	hsa-let-7d	0
PIP5K1A	hsa-let-7d	0
EIF2AK2	hsa-let-7d	0.112646760675296
LARP6	hsa-let-7d	0
ZC3H10	hsa-let-7d	0
C9ORF114	hsa-let-7d	0.970406826243968
SF1	hsa-let-7d	0
PUM1	hsa-let-7d	0.267857142857143
PUM2	hsa-let-7d	0
ELAC1	hsa-let-7d	0
IGF2BP1	hsa-let-7d	0.727269683009281
IGF2BP2	hsa-let-7d	0.47762034235981
IGF2BP3	hsa-let-7d	0.641875587143749
PGAM5	hsa-let-7d	0
CSTF1	hsa-let-7d	0
LCORL	hsa-let-7d	0
NOL4L	hsa-let-7d	0
LIN28A	hsa-let-7e	1.0462074978204
LIN28B	hsa-let-7e	1.88968801068445
ZCCHC11	hsa-let-7e	0
ZCCHC6	hsa-let-7e	0.510204081632653
HNRNPL	hsa-let-7e	1.10342051920196
STRBP	hsa-let-7e	0.225988700564972
NUDT16L1	hsa-let-7e	0.440687557473297
GRSF1	hsa-let-7e	5.22424408711221
HNRNPF	hsa-let-7e	1.3147872105369
HNRNPH1	hsa-let-7e	1.43086703530253
HNRNPH2	hsa-let-7e	0.825039692223071
HNRNPH3	hsa-let-7e	0.589508168552521
ADARB1	hsa-let-7e	0
ESRP1	hsa-let-7e	0
TRMT10C	hsa-let-7e	0
RBM4	hsa-let-7e	1.93833943833944
RBM4B	hsa-let-7e	0
RBM12B	hsa-let-7e	0
SLTM	hsa-let-7e	0
SAFB	hsa-let-7e	0
FUS	hsa-let-7e	1.23670442408545
TAF15	hsa-let-7e	1.11105861704936
RBM14	hsa-let-7e	0.858604364592687
DDX1	hsa-let-7e	3.68308786706171
APOBEC3B	hsa-let-7e	0.144300144300144
RTCB	hsa-let-7e	2.39573813618513
DDX23	hsa-let-7e	29.9292080468551
RBM47	hsa-let-7e	1.66666666666667
PRMT1	hsa-let-7e	0.550964187327824
RBM6	hsa-let-7e	0
SUGP1	hsa-let-7e	0
PLRG1	hsa-let-7e	19.047619047619
CDC5L	hsa-let-7e	13.4921719404478
CDC40	hsa-let-7e	12.8205128205128
SF3A1	hsa-let-7e	6.05484236631778
SF3A3	hsa-let-7e	5.05050505050505
SF3B1	hsa-let-7e	4.21799749279837
SF3B2	hsa-let-7e	4.15645108859021
SF3B3	hsa-let-7e	3.22320939905017
SF3B4	hsa-let-7e	3.45714285714286
SF3B5	hsa-let-7e	0
U2SURP	hsa-let-7e	4.41715403579703
RBM10	hsa-let-7e	1.27659574468085
CHERP	hsa-let-7e	3.97306397306397
CCAR1	hsa-let-7e	0
RBM17	hsa-let-7e	0
RBM5	hsa-let-7e	5.55555555555555
AQR	hsa-let-7e	13.0013776579814
XAB2	hsa-let-7e	28.5714285714286
PAXBP1	hsa-let-7e	0
PURA	hsa-let-7e	1.57446193846598
PURB	hsa-let-7e	0
PLOD1	hsa-let-7e	3.3469716388971
HNRNPA0	hsa-let-7e	0.344965224300835
HNRNPA1	hsa-let-7e	1.10237141602794
HNRNPA2B1	hsa-let-7e	0.967688852996113
HNRNPA3	hsa-let-7e	0.979178921260024
HNRNPK	hsa-let-7e	1.5460263092561
KIN	hsa-let-7e	0
TRIM71	hsa-let-7e	0
G3BP2	hsa-let-7e	1.05285997685568
ZC3H7A	hsa-let-7e	0
ZC3H7B	hsa-let-7e	0
XRN1	hsa-let-7e	0
TRIM25	hsa-let-7e	0
ATXN2L	hsa-let-7e	1.57805429864253
ATXN2	hsa-let-7e	0
NUFIP2	hsa-let-7e	1.79413427735575
TTC3	hsa-let-7e	0
PAPD4	hsa-let-7e	0
ZC3H11A	hsa-let-7e	0
HNRNPM	hsa-let-7e	1.33802419321781
ZNF346	hsa-let-7e	0.442374271490394
RTCA	hsa-let-7e	0
DHX36	hsa-let-7e	1.75560325252423
USP36	hsa-let-7e	0
PATL1	hsa-let-7e	0
EDC3	hsa-let-7e	0
EDC4	hsa-let-7e	0.493827160493827
DCP1A	hsa-let-7e	0
DCP1B	hsa-let-7e	0
DCP2	hsa-let-7e	0
DDX3X	hsa-let-7e	2.07732603829149
DDX3Y	hsa-let-7e	0
HNRNPR	hsa-let-7e	1.28401700757814
SYNCRIP	hsa-let-7e	1.42651666703668
ZFR	hsa-let-7e	2.19732491151928
TRMT1L	hsa-let-7e	0
MSI1	hsa-let-7e	0
MSI2	hsa-let-7e	0.220332544344116
TRIM26	hsa-let-7e	0
SART3	hsa-let-7e	0.631578947368421
RBBP6	hsa-let-7e	0
CRTAP	hsa-let-7e	1.05820105820106
P3H1	hsa-let-7e	0
TRA2A	hsa-let-7e	3.47984944369901
TRA2B	hsa-let-7e	2.56315818035902
WWP1	hsa-let-7e	0
WWP2	hsa-let-7e	0
CPSF1	hsa-let-7e	2.66444298891002
CPSF2	hsa-let-7e	0
CPSF3	hsa-let-7e	0
CPSF4	hsa-let-7e	0
NUDT21	hsa-let-7e	0.115740740740741
CPSF6	hsa-let-7e	0
CPSF7	hsa-let-7e	0
CSTF2	hsa-let-7e	0
CSTF3	hsa-let-7e	0
FIP1L1	hsa-let-7e	0
WDR33	hsa-let-7e	0
SYMPK	hsa-let-7e	0.485436893203884
EPRS	hsa-let-7e	1.63694474315148
RARS	hsa-let-7e	0.858738726863046
IARS	hsa-let-7e	2.91471049256651
LARS	hsa-let-7e	1.94660235254295
DARS	hsa-let-7e	1.21571549267871
QARS	hsa-let-7e	0.371033896404814
MARS	hsa-let-7e	3.08615529655948
KARS	hsa-let-7e	0.101936799184506
AIMP1	hsa-let-7e	0.248756218905473
AIMP2	hsa-let-7e	0.441501103752759
ZNF385A	hsa-let-7e	0
LARP7	hsa-let-7e	0.838322281047942
DZIP3	hsa-let-7e	0
TIAL1	hsa-let-7e	0
MYEF2	hsa-let-7e	0.258397932816538
RBFOX2	hsa-let-7e	0.208333333333333
KNOP1	hsa-let-7e	0.206185567010309
DHX37	hsa-let-7e	4.72577094466585
DDX21	hsa-let-7e	2.6788032483029
LRPPRC	hsa-let-7e	0.887157941484828
RBM45	hsa-let-7e	0
RBMS1	hsa-let-7e	0
RBMS2	hsa-let-7e	0
HARS2	hsa-let-7e	0
SUGP2	hsa-let-7e	0.387596899224806
MATR3	hsa-let-7e	1.00005620790044
YBX3	hsa-let-7e	1.50820025095267
YBX1	hsa-let-7e	1.89373011564784
YBX2	hsa-let-7e	0.65359477124183
C1QBP	hsa-let-7e	0.396486536206854
PTBP1	hsa-let-7e	1.04456354043288
PTBP3	hsa-let-7e	0
FAM98A	hsa-let-7e	2.23640796886978
FAM98B	hsa-let-7e	3.7037037037037
MTERF3	hsa-let-7e	0
PTCD3	hsa-let-7e	0
TRIM56	hsa-let-7e	0
PDCD11	hsa-let-7e	2.62171559085021
UPF1	hsa-let-7e	2.1865431989783
NOL6	hsa-let-7e	3.36031155545222
ERAL1	hsa-let-7e	0.345622119815668
UTP20	hsa-let-7e	2.00978072275651
QKI	hsa-let-7e	0
PUF60	hsa-let-7e	0.245098039215686
LSM10	hsa-let-7e	0
LSM11	hsa-let-7e	0
CASC3	hsa-let-7e	0
NONO	hsa-let-7e	1.07866009657948
SFPQ	hsa-let-7e	0.709603087924186
ZNF106	hsa-let-7e	0
DDX49	hsa-let-7e	0
CELF2	hsa-let-7e	0
CELF1	hsa-let-7e	0.468010562919968
PIP5K1A	hsa-let-7e	0
EIF2AK2	hsa-let-7e	0.670199581527515
LARP6	hsa-let-7e	0
ZC3H10	hsa-let-7e	0
C9ORF114	hsa-let-7e	7.4084004210718
SF1	hsa-let-7e	0
PUM1	hsa-let-7e	1.14046391752577
PUM2	hsa-let-7e	2.02154101077051
ELAC1	hsa-let-7e	0
IGF2BP1	hsa-let-7e	1.00434643669561
IGF2BP2	hsa-let-7e	0.542711822272381
IGF2BP3	hsa-let-7e	0.663179503291148
PGAM5	hsa-let-7e	1.37931034482759
CSTF1	hsa-let-7e	0
LCORL	hsa-let-7e	0
NOL4L	hsa-let-7e	0
LIN28A	hsa-let-7f-1	3.0514385353095
LIN28B	hsa-let-7f-1	10.127603713013
ZCCHC11	hsa-let-7f-1	46.2204894953433
ZCCHC6	hsa-let-7f-1	21.4569160997732
HNRNPL	hsa-let-7f-1	1.13814765132559
STRBP	hsa-let-7f-1	9.43422267670146
NUDT16L1	hsa-let-7f-1	1.18358755672189
GRSF1	hsa-let-7f-1	0
HNRNPF	hsa-let-7f-1	2.14101233811818
HNRNPH1	hsa-let-7f-1	1.98443875787781
HNRNPH2	hsa-let-7f-1	4.20256807005769
HNRNPH3	hsa-let-7f-1	2.55216840989599
ADARB1	hsa-let-7f-1	2.12041164880894
ESRP1	hsa-let-7f-1	0
TRMT10C	hsa-let-7f-1	0
RBM4	hsa-let-7f-1	2.56471306471306
RBM4B	hsa-let-7f-1	0
RBM12B	hsa-let-7f-1	0
SLTM	hsa-let-7f-1	0
SAFB	hsa-let-7f-1	0
FUS	hsa-let-7f-1	1.16959431197393
TAF15	hsa-let-7f-1	1.10057980178118
RBM14	hsa-let-7f-1	0.92537304342409
DDX1	hsa-let-7f-1	1.79248009912742
APOBEC3B	hsa-let-7f-1	0.821649329112016
RTCB	hsa-let-7f-1	1.9439915292651
DDX23	hsa-let-7f-1	0
RBM47	hsa-let-7f-1	82.0666666666667
PRMT1	hsa-let-7f-1	15.847506773242
RBM6	hsa-let-7f-1	0
SUGP1	hsa-let-7f-1	0
PLRG1	hsa-let-7f-1	0
CDC5L	hsa-let-7f-1	0
CDC40	hsa-let-7f-1	0
SF3A1	hsa-let-7f-1	0
SF3A3	hsa-let-7f-1	0
SF3B1	hsa-let-7f-1	1.03149688536254
SF3B2	hsa-let-7f-1	0.329637841832964
SF3B3	hsa-let-7f-1	1.41108402252108
SF3B4	hsa-let-7f-1	0.8
SF3B5	hsa-let-7f-1	0
U2SURP	hsa-let-7f-1	0.402383602045907
RBM10	hsa-let-7f-1	0
CHERP	hsa-let-7f-1	0
CCAR1	hsa-let-7f-1	0
RBM17	hsa-let-7f-1	0
RBM5	hsa-let-7f-1	0
AQR	hsa-let-7f-1	0
XAB2	hsa-let-7f-1	0
PAXBP1	hsa-let-7f-1	0
PURA	hsa-let-7f-1	0.812310612975065
PURB	hsa-let-7f-1	0
PLOD1	hsa-let-7f-1	10.212215320911
HNRNPA0	hsa-let-7f-1	1.29780155382561
HNRNPA1	hsa-let-7f-1	2.12388005943974
HNRNPA2B1	hsa-let-7f-1	1.90496730313596
HNRNPA3	hsa-let-7f-1	2.34164538403474
HNRNPK	hsa-let-7f-1	1.4419505129
KIN	hsa-let-7f-1	0
TRIM71	hsa-let-7f-1	0
G3BP2	hsa-let-7f-1	0.781120846420896
ZC3H7A	hsa-let-7f-1	0
ZC3H7B	hsa-let-7f-1	0
XRN1	hsa-let-7f-1	0
TRIM25	hsa-let-7f-1	0
ATXN2L	hsa-let-7f-1	2.23793363499246
ATXN2	hsa-let-7f-1	0
NUFIP2	hsa-let-7f-1	2.00162253853529
TTC3	hsa-let-7f-1	0
PAPD4	hsa-let-7f-1	0
